,hypo_sid,judge_sid,length,judgement,trace_key,task_id
5319,387,389,3,reject,set_b/task3/trace_016,3
5320,390,392,3,reject,set_b/task3/trace_016,3
5321,393,398,6,reject,set_b/task3/trace_016,3
5322,399,402,4,reject,set_b/task3/trace_016,3
5323,408,417,10,reject,set_b/task3/trace_016,3
5324,418,421,4,reject,set_b/task3/trace_016,3
5325,423,425,3,reject,set_b/task3/trace_016,3
5326,426,429,4,reject,set_b/task3/trace_016,3
5327,430,433,4,reject,set_b/task3/trace_016,3
5328,434,438,5,reject,set_b/task3/trace_016,3
5329,439,442,4,reject,set_b/task3/trace_016,3
5330,443,447,5,reject,set_b/task3/trace_016,3
5331,448,452,5,reject,set_b/task3/trace_016,3
5332,454,455,2,reject,set_b/task3/trace_016,3
5333,457,460,4,reject,set_b/task3/trace_016,3
5334,461,466,6,accept,set_b/task3/trace_016,3
5335,467,472,6,reject,set_b/task3/trace_016,3
5336,473,474,2,reject,set_b/task3/trace_016,3
5337,477,478,2,reject,set_b/task3/trace_016,3
5338,479,482,4,reject,set_b/task3/trace_016,3
5339,483,485,3,reject,set_b/task3/trace_016,3
5340,8,20,13,uncertain,set_b/task3/trace_017,3
5341,64,68,5,reject,set_b/task3/trace_017,3
5342,69,74,6,uncertain,set_b/task3/trace_017,3
5343,77,78,2,reject,set_b/task3/trace_017,3
5344,87,88,2,reject,set_b/task3/trace_017,3
5345,99,101,3,reject,set_b/task3/trace_017,3
5346,102,117,16,reject,set_b/task3/trace_017,3
5347,122,125,4,reject,set_b/task3/trace_017,3
5348,126,129,4,reject,set_b/task3/trace_017,3
5349,134,136,3,reject,set_b/task3/trace_017,3
5350,138,140,3,reject,set_b/task3/trace_017,3
5351,143,146,4,uncertain,set_b/task3/trace_017,3
5352,150,151,2,reject,set_b/task3/trace_017,3
5353,155,156,2,reject,set_b/task3/trace_017,3
5354,158,162,5,reject,set_b/task3/trace_017,3
5355,163,175,13,reject,set_b/task3/trace_017,3
5356,180,184,5,reject,set_b/task3/trace_017,3
5357,185,189,5,reject,set_b/task3/trace_017,3
5358,191,195,5,reject,set_b/task3/trace_017,3
5359,197,202,6,reject,set_b/task3/trace_017,3
5360,206,209,4,uncertain,set_b/task3/trace_017,3
5361,210,212,3,reject,set_b/task3/trace_017,3
5362,225,226,2,reject,set_b/task3/trace_017,3
5363,228,236,9,reject,set_b/task3/trace_017,3
5364,237,241,5,reject,set_b/task3/trace_017,3
5365,243,245,3,reject,set_b/task3/trace_017,3
5366,255,256,2,reject,set_b/task3/trace_017,3
5367,258,263,6,reject,set_b/task3/trace_017,3
5368,264,267,4,reject,set_b/task3/trace_017,3
5369,269,272,4,uncertain,set_b/task3/trace_017,3
5370,283,294,12,uncertain,set_b/task3/trace_017,3
5371,295,300,6,reject,set_b/task3/trace_017,3
5372,301,305,5,reject,set_b/task3/trace_017,3
5373,307,310,4,reject,set_b/task3/trace_017,3
5374,317,319,3,reject,set_b/task3/trace_017,3
5375,320,322,3,reject,set_b/task3/trace_017,3
5376,326,328,3,reject,set_b/task3/trace_017,3
5377,331,336,6,reject,set_b/task3/trace_017,3
5378,337,339,3,reject,set_b/task3/trace_017,3
5379,341,342,2,reject,set_b/task3/trace_017,3
5380,347,348,2,reject,set_b/task3/trace_017,3
5381,350,354,5,reject,set_b/task3/trace_017,3
5382,355,361,7,reject,set_b/task3/trace_017,3
5383,364,365,2,reject,set_b/task3/trace_017,3
5384,371,372,2,uncertain,set_b/task3/trace_017,3
5385,373,381,9,reject,set_b/task3/trace_017,3
5386,382,388,7,reject,set_b/task3/trace_017,3
5387,397,401,5,reject,set_b/task3/trace_017,3
5388,402,406,5,uncertain,set_b/task3/trace_017,3
5389,407,411,5,reject,set_b/task3/trace_017,3
5390,412,416,5,reject,set_b/task3/trace_017,3
5391,422,427,6,reject,set_b/task3/trace_017,3
5392,428,431,4,reject,set_b/task3/trace_017,3
5393,432,435,4,reject,set_b/task3/trace_017,3
5394,447,451,5,reject,set_b/task3/trace_017,3
5395,453,458,6,reject,set_b/task3/trace_017,3
5396,459,462,4,reject,set_b/task3/trace_017,3
5397,463,465,3,reject,set_b/task3/trace_017,3
5398,469,471,3,reject,set_b/task3/trace_017,3
5399,474,479,6,reject,set_b/task3/trace_017,3
5400,484,486,3,reject,set_b/task3/trace_017,3
5401,72,79,8,uncertain,set_b/task3/trace_018,3
5402,80,83,4,reject,set_b/task3/trace_018,3
5403,91,92,2,uncertain,set_b/task3/trace_018,3
5404,99,100,2,accept,set_b/task3/trace_018,3
5405,14,17,4,uncertain,set_b/task3/trace_019,3
5406,22,24,3,uncertain,set_b/task3/trace_019,3
5407,31,32,2,uncertain,set_b/task3/trace_019,3
5408,47,57,11,reject,set_b/task3/trace_019,3
5409,66,71,6,reject,set_b/task3/trace_019,3
5410,72,73,2,uncertain,set_b/task3/trace_019,3
5411,74,77,4,reject,set_b/task3/trace_019,3
5412,78,79,2,reject,set_b/task3/trace_019,3
5413,88,94,7,uncertain,set_b/task3/trace_019,3
5414,106,110,5,uncertain,set_b/task3/trace_019,3
5415,111,131,21,reject,set_b/task3/trace_019,3
5416,132,135,4,reject,set_b/task3/trace_019,3
5417,140,143,4,reject,set_b/task3/trace_019,3
5418,144,148,5,uncertain,set_b/task3/trace_019,3
5419,156,159,4,reject,set_b/task3/trace_019,3
5420,165,170,6,accept,set_b/task3/trace_019,3
5421,172,185,14,reject,set_b/task3/trace_019,3
5422,186,192,7,reject,set_b/task3/trace_019,3
5423,227,232,6,reject,set_b/task3/trace_019,3
5424,241,245,5,uncertain,set_b/task3/trace_019,3
5425,262,270,9,uncertain,set_b/task3/trace_019,3
5426,271,276,6,reject,set_b/task3/trace_019,3
5427,292,297,6,reject,set_b/task3/trace_019,3
5428,298,302,5,reject,set_b/task3/trace_019,3
5429,304,320,17,reject,set_b/task3/trace_019,3
5430,345,350,6,reject,set_b/task3/trace_019,3
5431,353,357,5,reject,set_b/task3/trace_019,3
5432,360,363,4,reject,set_b/task3/trace_019,3
5433,364,368,5,reject,set_b/task3/trace_019,3
5434,376,380,5,accept,set_b/task3/trace_019,3
5435,25,27,3,uncertain,set_b/task3/trace_020,3
5436,33,35,3,uncertain,set_b/task3/trace_020,3
5437,39,41,3,uncertain,set_b/task3/trace_020,3
5438,44,50,7,reject,set_b/task3/trace_020,3
5439,52,55,4,uncertain,set_b/task3/trace_020,3
5440,56,64,9,uncertain,set_b/task3/trace_020,3
5441,70,71,2,uncertain,set_b/task3/trace_020,3
5442,79,80,2,uncertain,set_b/task3/trace_020,3
5443,84,91,8,accept,set_b/task3/trace_020,3
5444,107,109,3,reject,set_b/task3/trace_020,3
5445,110,122,13,uncertain,set_b/task3/trace_020,3
5446,131,136,6,reject,set_b/task3/trace_020,3
5447,140,144,5,uncertain,set_b/task3/trace_020,3
5448,149,151,3,uncertain,set_b/task3/trace_020,3
5449,160,166,7,uncertain,set_b/task3/trace_020,3
5450,167,169,3,reject,set_b/task3/trace_020,3
5451,170,173,4,reject,set_b/task3/trace_020,3
5452,174,192,19,uncertain,set_b/task3/trace_020,3
5453,208,223,16,uncertain,set_b/task3/trace_020,3
5454,225,227,3,reject,set_b/task3/trace_020,3
5455,228,236,9,reject,set_b/task3/trace_020,3
5456,237,243,7,reject,set_b/task3/trace_020,3
5457,253,259,7,uncertain,set_b/task3/trace_020,3
5458,260,268,9,reject,set_b/task3/trace_020,3
5459,276,284,9,reject,set_b/task3/trace_020,3
5460,286,292,7,accept,set_b/task3/trace_020,3
5461,302,304,3,accept,set_b/task3/trace_020,3
5462,34,47,14,reject,set_b/task3/trace_021,3
5463,48,51,4,reject,set_b/task3/trace_021,3
5464,52,55,4,uncertain,set_b/task3/trace_021,3
5465,63,65,3,reject,set_b/task3/trace_021,3
5466,87,94,8,reject,set_b/task3/trace_021,3
5467,131,145,15,reject,set_b/task3/trace_021,3
5468,148,150,3,reject,set_b/task3/trace_021,3
5469,151,159,9,uncertain,set_b/task3/trace_021,3
5470,168,182,15,reject,set_b/task3/trace_021,3
5471,183,185,3,reject,set_b/task3/trace_021,3
5472,191,193,3,reject,set_b/task3/trace_021,3
5473,202,211,10,uncertain,set_b/task3/trace_021,3
5474,215,218,4,reject,set_b/task3/trace_021,3
5475,220,234,15,reject,set_b/task3/trace_021,3
5476,235,243,9,reject,set_b/task3/trace_021,3
5477,244,248,5,reject,set_b/task3/trace_021,3
5478,252,260,9,reject,set_b/task3/trace_021,3
5479,261,271,11,reject,set_b/task3/trace_021,3
5480,273,276,4,reject,set_b/task3/trace_021,3
5481,277,279,3,reject,set_b/task3/trace_021,3
5482,280,294,15,reject,set_b/task3/trace_021,3
5483,295,303,9,reject,set_b/task3/trace_021,3
5484,304,311,8,reject,set_b/task3/trace_021,3
5485,312,321,10,accept,set_b/task3/trace_021,3
5486,334,337,4,reject,set_b/task3/trace_021,3
5487,338,344,7,reject,set_b/task3/trace_021,3
5488,345,349,5,reject,set_b/task3/trace_021,3
5489,351,367,17,uncertain,set_b/task3/trace_021,3
5490,375,380,6,accept,set_b/task3/trace_021,3
5491,385,393,9,reject,set_b/task3/trace_021,3
5492,401,408,8,accept,set_b/task3/trace_021,3
5493,416,417,2,uncertain,set_b/task3/trace_021,3
5494,426,434,9,uncertain,set_b/task3/trace_021,3
5495,435,437,3,reject,set_b/task3/trace_021,3
5496,438,440,3,reject,set_b/task3/trace_021,3
5497,455,459,5,reject,set_b/task3/trace_021,3
5498,466,470,5,reject,set_b/task3/trace_021,3
5499,475,477,3,reject,set_b/task3/trace_021,3
5500,487,488,2,uncertain,set_b/task3/trace_021,3
5501,489,495,7,accept,set_b/task3/trace_021,3
5502,497,514,18,accept,set_b/task3/trace_021,3
5503,47,48,2,uncertain,set_b/task3/trace_022,3
5504,49,50,2,reject,set_b/task3/trace_022,3
5505,64,66,3,uncertain,set_b/task3/trace_022,3
5506,74,75,2,uncertain,set_b/task3/trace_022,3
5507,94,107,14,reject,set_b/task3/trace_022,3
5508,109,112,4,reject,set_b/task3/trace_022,3
5509,115,121,7,uncertain,set_b/task3/trace_022,3
5510,129,131,3,uncertain,set_b/task3/trace_022,3
5511,132,141,10,uncertain,set_b/task3/trace_022,3
5512,147,148,2,reject,set_b/task3/trace_022,3
5513,149,150,2,reject,set_b/task3/trace_022,3
5514,156,157,2,uncertain,set_b/task3/trace_022,3
5515,166,170,5,reject,set_b/task3/trace_022,3
5516,171,173,3,uncertain,set_b/task3/trace_022,3
5517,184,192,9,reject,set_b/task3/trace_022,3
5518,193,195,3,reject,set_b/task3/trace_022,3
5519,196,200,5,reject,set_b/task3/trace_022,3
5520,202,206,5,reject,set_b/task3/trace_022,3
5521,209,210,2,uncertain,set_b/task3/trace_022,3
5522,211,216,6,uncertain,set_b/task3/trace_022,3
5523,222,223,2,reject,set_b/task3/trace_022,3
5524,233,242,10,reject,set_b/task3/trace_022,3
5525,247,248,2,reject,set_b/task3/trace_022,3
5526,250,251,2,uncertain,set_b/task3/trace_022,3
5527,252,254,3,reject,set_b/task3/trace_022,3
5528,256,260,5,reject,set_b/task3/trace_022,3
5529,261,265,5,reject,set_b/task3/trace_022,3
5530,266,268,3,reject,set_b/task3/trace_022,3
5531,270,272,3,reject,set_b/task3/trace_022,3
5532,275,278,4,uncertain,set_b/task3/trace_022,3
5533,279,282,4,uncertain,set_b/task3/trace_022,3
5534,283,285,3,reject,set_b/task3/trace_022,3
5535,286,289,4,reject,set_b/task3/trace_022,3
5536,293,294,2,uncertain,set_b/task3/trace_022,3
5537,295,297,3,reject,set_b/task3/trace_022,3
5538,298,299,2,uncertain,set_b/task3/trace_022,3
5539,300,301,2,uncertain,set_b/task3/trace_022,3
5540,308,312,5,reject,set_b/task3/trace_022,3
5541,314,315,2,reject,set_b/task3/trace_022,3
5542,316,318,3,uncertain,set_b/task3/trace_022,3
5543,319,321,3,reject,set_b/task3/trace_022,3
5544,322,324,3,reject,set_b/task3/trace_022,3
5545,327,328,2,reject,set_b/task3/trace_022,3
5546,329,331,3,reject,set_b/task3/trace_022,3
5547,332,333,2,reject,set_b/task3/trace_022,3
5548,334,336,3,reject,set_b/task3/trace_022,3
5549,339,341,3,reject,set_b/task3/trace_022,3
5550,345,347,3,reject,set_b/task3/trace_022,3
5551,348,350,3,reject,set_b/task3/trace_022,3
5552,357,359,3,reject,set_b/task3/trace_022,3
5553,375,378,4,accept,set_b/task3/trace_022,3
5554,379,382,4,reject,set_b/task3/trace_022,3
5555,384,386,3,uncertain,set_b/task3/trace_022,3
5556,391,394,4,reject,set_b/task3/trace_022,3
5557,395,396,2,reject,set_b/task3/trace_022,3
5558,398,400,3,reject,set_b/task3/trace_022,3
5559,403,404,2,reject,set_b/task3/trace_022,3
5560,405,409,5,reject,set_b/task3/trace_022,3
5561,410,412,3,reject,set_b/task3/trace_022,3
5562,415,417,3,reject,set_b/task3/trace_022,3
5563,418,420,3,accept,set_b/task3/trace_022,3
5564,424,426,3,accept,set_b/task3/trace_022,3
5565,436,439,4,reject,set_b/task3/trace_022,3
5566,440,443,4,reject,set_b/task3/trace_022,3
5567,445,447,3,reject,set_b/task3/trace_022,3
5568,452,454,3,reject,set_b/task3/trace_022,3
5569,459,461,3,reject,set_b/task3/trace_022,3
5570,462,463,2,reject,set_b/task3/trace_022,3
5571,21,25,5,uncertain,set_b/task3/trace_023,3
5572,12,20,9,uncertain,set_b/task3/trace_024,3
5573,63,65,3,reject,set_b/task3/trace_024,3
5574,66,68,3,reject,set_b/task3/trace_024,3
5575,70,74,5,uncertain,set_b/task3/trace_024,3
5576,75,79,5,reject,set_b/task3/trace_024,3
5577,90,92,3,reject,set_b/task3/trace_024,3
5578,101,106,6,reject,set_b/task3/trace_024,3
5579,113,115,3,uncertain,set_b/task3/trace_024,3
5580,116,118,3,reject,set_b/task3/trace_024,3
5581,123,128,6,reject,set_b/task3/trace_024,3
5582,133,137,5,reject,set_b/task3/trace_024,3
5583,143,147,5,reject,set_b/task3/trace_024,3
5584,157,160,4,reject,set_b/task3/trace_024,3
5585,169,172,4,reject,set_b/task3/trace_024,3
5586,173,176,4,reject,set_b/task3/trace_024,3
5587,185,187,3,reject,set_b/task3/trace_024,3
5588,188,190,3,uncertain,set_b/task3/trace_024,3
5589,197,201,5,accept,set_b/task3/trace_024,3
5590,76,86,11,uncertain,set_b/task3/trace_025,3
5591,87,98,12,reject,set_b/task3/trace_025,3
5592,99,104,6,uncertain,set_b/task3/trace_025,3
5593,112,116,5,reject,set_b/task3/trace_025,3
5594,117,123,7,uncertain,set_b/task3/trace_025,3
5595,124,135,12,reject,set_b/task3/trace_025,3
5596,136,138,3,reject,set_b/task3/trace_025,3
5597,139,143,5,reject,set_b/task3/trace_025,3
5598,150,152,3,reject,set_b/task3/trace_025,3
5599,159,161,3,reject,set_b/task3/trace_025,3
5600,162,172,11,reject,set_b/task3/trace_025,3
5601,174,176,3,reject,set_b/task3/trace_025,3
5602,177,180,4,uncertain,set_b/task3/trace_025,3
5603,181,191,11,reject,set_b/task3/trace_025,3
5604,192,195,4,uncertain,set_b/task3/trace_025,3
5605,206,219,14,reject,set_b/task3/trace_025,3
5606,220,224,5,reject,set_b/task3/trace_025,3
5607,225,227,3,reject,set_b/task3/trace_025,3
5608,228,233,6,reject,set_b/task3/trace_025,3
5609,234,237,4,reject,set_b/task3/trace_025,3
5610,239,251,13,reject,set_b/task3/trace_025,3
5611,253,262,10,reject,set_b/task3/trace_025,3
5612,266,267,2,reject,set_b/task3/trace_025,3
5613,270,281,12,reject,set_b/task3/trace_025,3
5614,283,292,10,reject,set_b/task3/trace_025,3
5615,293,302,10,reject,set_b/task3/trace_025,3
5616,307,311,5,uncertain,set_b/task3/trace_025,3
5617,312,315,4,uncertain,set_b/task3/trace_025,3
5618,317,324,8,reject,set_b/task3/trace_025,3
5619,327,329,3,reject,set_b/task3/trace_025,3
5620,330,335,6,reject,set_b/task3/trace_025,3
5621,336,341,6,uncertain,set_b/task3/trace_025,3
5622,342,347,6,reject,set_b/task3/trace_025,3
5623,352,355,4,reject,set_b/task3/trace_025,3
5624,362,370,9,reject,set_b/task3/trace_025,3
5625,371,375,5,uncertain,set_b/task3/trace_025,3
5626,376,385,10,reject,set_b/task3/trace_025,3
5627,386,392,7,reject,set_b/task3/trace_025,3
5628,56,59,4,reject,set_b/task3/trace_026,3
5629,68,69,2,reject,set_b/task3/trace_026,3
5630,89,90,2,reject,set_b/task3/trace_026,3
5631,99,105,7,reject,set_b/task3/trace_026,3
5632,107,108,2,reject,set_b/task3/trace_026,3
5633,110,124,15,reject,set_b/task3/trace_026,3
5634,126,129,4,reject,set_b/task3/trace_026,3
5635,143,153,11,uncertain,set_b/task3/trace_026,3
5636,161,162,2,reject,set_b/task3/trace_026,3
5637,165,166,2,reject,set_b/task3/trace_026,3
5638,168,172,5,reject,set_b/task3/trace_026,3
5639,175,178,4,accept,set_b/task3/trace_026,3
5640,184,185,2,reject,set_b/task3/trace_026,3
5641,202,204,3,uncertain,set_b/task3/trace_026,3
5642,208,210,3,reject,set_b/task3/trace_026,3
5643,211,212,2,reject,set_b/task3/trace_026,3
5644,213,217,5,accept,set_b/task3/trace_026,3
5645,230,234,5,reject,set_b/task3/trace_026,3
5646,239,241,3,reject,set_b/task3/trace_026,3
5647,248,250,3,reject,set_b/task3/trace_026,3
5648,251,254,4,reject,set_b/task3/trace_026,3
5649,257,259,3,reject,set_b/task3/trace_026,3
5650,260,261,2,reject,set_b/task3/trace_026,3
5651,263,270,8,reject,set_b/task3/trace_026,3
5652,271,274,4,accept,set_b/task3/trace_026,3
5653,280,284,5,reject,set_b/task3/trace_026,3
5654,285,286,2,reject,set_b/task3/trace_026,3
5655,287,289,3,reject,set_b/task3/trace_026,3
5656,291,295,5,reject,set_b/task3/trace_026,3
5657,296,300,5,uncertain,set_b/task3/trace_026,3
5658,301,305,5,reject,set_b/task3/trace_026,3
5659,307,310,4,reject,set_b/task3/trace_026,3
5660,311,316,6,reject,set_b/task3/trace_026,3
5661,321,324,4,reject,set_b/task3/trace_026,3
5662,325,328,4,accept,set_b/task3/trace_026,3
5663,334,336,3,accept,set_b/task3/trace_026,3
5664,340,342,3,reject,set_b/task3/trace_026,3
5665,343,345,3,reject,set_b/task3/trace_026,3
5666,348,355,8,accept,set_b/task3/trace_026,3
5667,363,366,4,reject,set_b/task3/trace_026,3
5668,367,370,4,accept,set_b/task3/trace_026,3
5669,377,381,5,reject,set_b/task3/trace_026,3
5670,383,388,6,accept,set_b/task3/trace_026,3
5671,392,396,5,reject,set_b/task3/trace_026,3
5672,406,409,4,reject,set_b/task3/trace_026,3
5673,411,414,4,uncertain,set_b/task3/trace_026,3
5674,415,418,4,reject,set_b/task3/trace_026,3
5675,420,421,2,reject,set_b/task3/trace_026,3
5676,422,426,5,reject,set_b/task3/trace_026,3
5677,430,432,3,reject,set_b/task3/trace_026,3
5678,433,439,7,reject,set_b/task3/trace_026,3
5679,440,442,3,reject,set_b/task3/trace_026,3
5680,443,447,5,reject,set_b/task3/trace_026,3
5681,453,457,5,accept,set_b/task3/trace_026,3
5682,31,33,3,reject,set_b/task3/trace_027,3
5683,38,40,3,reject,set_b/task3/trace_027,3
5684,41,44,4,reject,set_b/task3/trace_027,3
5685,69,71,3,reject,set_b/task3/trace_027,3
5686,72,79,8,reject,set_b/task3/trace_027,3
5687,80,82,3,reject,set_b/task3/trace_027,3
5688,83,88,6,reject,set_b/task3/trace_027,3
5689,92,97,6,reject,set_b/task3/trace_027,3
5690,111,121,11,reject,set_b/task3/trace_027,3
5691,128,129,2,reject,set_b/task3/trace_027,3
5692,130,131,2,reject,set_b/task3/trace_027,3
5693,132,135,4,uncertain,set_b/task3/trace_027,3
5694,136,139,4,reject,set_b/task3/trace_027,3
5695,146,155,10,reject,set_b/task3/trace_027,3
5696,156,164,9,accept,set_b/task3/trace_027,3
5697,67,70,4,reject,set_b/task3/trace_028,3
5698,71,72,2,reject,set_b/task3/trace_028,3
5699,82,94,13,reject,set_b/task3/trace_028,3
5700,100,101,2,reject,set_b/task3/trace_028,3
5701,103,109,7,reject,set_b/task3/trace_028,3
5702,111,120,10,accept,set_b/task3/trace_028,3
5703,122,123,2,reject,set_b/task3/trace_028,3
5704,125,133,9,reject,set_b/task3/trace_028,3
5705,152,161,10,reject,set_b/task3/trace_028,3
5706,162,165,4,accept,set_b/task3/trace_028,3
5707,169,177,9,reject,set_b/task3/trace_028,3
5708,180,183,4,reject,set_b/task3/trace_028,3
5709,213,217,5,reject,set_b/task3/trace_028,3
5710,233,237,5,reject,set_b/task3/trace_028,3
5711,238,242,5,reject,set_b/task3/trace_028,3
5712,247,251,5,reject,set_b/task3/trace_028,3
5713,252,257,6,reject,set_b/task3/trace_028,3
5714,258,261,4,reject,set_b/task3/trace_028,3
5715,269,271,3,reject,set_b/task3/trace_028,3
5716,274,280,7,reject,set_b/task3/trace_028,3
5717,306,315,10,accept,set_b/task3/trace_028,3
5718,26,30,5,reject,set_b/task3/trace_029,3
5719,45,46,2,uncertain,set_b/task3/trace_029,3
5720,50,57,8,uncertain,set_b/task3/trace_029,3
5721,62,65,4,reject,set_b/task3/trace_029,3
5722,73,77,5,uncertain,set_b/task3/trace_029,3
5723,82,84,3,uncertain,set_b/task3/trace_029,3
5724,91,94,4,reject,set_b/task3/trace_029,3
5725,95,97,3,uncertain,set_b/task3/trace_029,3
5726,105,107,3,reject,set_b/task3/trace_029,3
5727,112,114,3,reject,set_b/task3/trace_029,3
5728,118,120,3,reject,set_b/task3/trace_029,3
5729,121,135,15,uncertain,set_b/task3/trace_029,3
5730,140,144,5,uncertain,set_b/task3/trace_029,3
5731,145,150,6,reject,set_b/task3/trace_029,3
5732,151,153,3,uncertain,set_b/task3/trace_029,3
5733,165,167,3,reject,set_b/task3/trace_029,3
5734,172,174,3,reject,set_b/task3/trace_029,3
5735,175,183,9,reject,set_b/task3/trace_029,3
5736,189,190,2,uncertain,set_b/task3/trace_029,3
5737,205,207,3,reject,set_b/task3/trace_029,3
5738,220,222,3,uncertain,set_b/task3/trace_029,3
5739,223,228,6,uncertain,set_b/task3/trace_029,3
5740,234,238,5,reject,set_b/task3/trace_029,3
5741,247,249,3,reject,set_b/task3/trace_029,3
5742,257,259,3,reject,set_b/task3/trace_029,3
5743,270,271,2,uncertain,set_b/task3/trace_029,3
5744,281,283,3,reject,set_b/task3/trace_029,3
5745,286,287,2,uncertain,set_b/task3/trace_029,3
5746,296,298,3,reject,set_b/task3/trace_029,3
5747,301,303,3,reject,set_b/task3/trace_029,3
5748,309,310,2,uncertain,set_b/task3/trace_029,3
5749,323,324,2,uncertain,set_b/task3/trace_029,3
5750,339,341,3,reject,set_b/task3/trace_029,3
5751,349,350,2,reject,set_b/task3/trace_029,3
5752,353,355,3,reject,set_b/task3/trace_029,3
5753,359,361,3,reject,set_b/task3/trace_029,3
5754,364,365,2,uncertain,set_b/task3/trace_029,3
5755,368,369,2,uncertain,set_b/task3/trace_029,3
5756,372,374,3,reject,set_b/task3/trace_029,3
5757,387,389,3,reject,set_b/task3/trace_029,3
5758,398,400,3,reject,set_b/task3/trace_029,3
5759,403,405,3,reject,set_b/task3/trace_029,3
5760,408,410,3,reject,set_b/task3/trace_029,3
5761,418,420,3,reject,set_b/task3/trace_029,3
5762,423,425,3,reject,set_b/task3/trace_029,3
5763,437,438,2,reject,set_b/task3/trace_029,3
5764,441,443,3,reject,set_b/task3/trace_029,3
5765,23,27,5,reject,set_b/task3/trace_030,3
5766,31,39,9,reject,set_b/task3/trace_030,3
5767,46,49,4,reject,set_b/task3/trace_030,3
5768,56,59,4,accept,set_b/task3/trace_030,3
5769,72,77,6,uncertain,set_b/task3/trace_030,3
5770,81,87,7,accept,set_b/task3/trace_030,3
5771,88,90,3,accept,set_b/task3/trace_030,3
5772,93,95,3,reject,set_b/task3/trace_030,3
5773,97,102,6,uncertain,set_b/task3/trace_030,3
5774,103,107,5,reject,set_b/task3/trace_030,3
5775,17,19,3,reject,set_b/task3/trace_031,3
5776,23,30,8,reject,set_b/task3/trace_031,3
5777,31,43,13,reject,set_b/task3/trace_031,3
5778,44,46,3,reject,set_b/task3/trace_031,3
5779,62,69,8,uncertain,set_b/task3/trace_031,3
5780,70,74,5,reject,set_b/task3/trace_031,3
5781,86,87,2,reject,set_b/task3/trace_031,3
5782,88,95,8,reject,set_b/task3/trace_031,3
5783,96,98,3,reject,set_b/task3/trace_031,3
5784,100,105,6,reject,set_b/task3/trace_031,3
5785,106,108,3,reject,set_b/task3/trace_031,3
5786,109,116,8,reject,set_b/task3/trace_031,3
5787,118,123,6,uncertain,set_b/task3/trace_031,3
5788,135,138,4,reject,set_b/task3/trace_031,3
5789,139,143,5,reject,set_b/task3/trace_031,3
5790,161,165,5,reject,set_b/task3/trace_031,3
5791,173,174,2,reject,set_b/task3/trace_031,3
5792,178,182,5,reject,set_b/task3/trace_031,3
5793,195,196,2,reject,set_b/task3/trace_031,3
5794,227,228,2,accept,set_b/task3/trace_031,3
5795,231,234,4,reject,set_b/task3/trace_031,3
5796,235,239,5,reject,set_b/task3/trace_031,3
5797,242,247,6,accept,set_b/task3/trace_031,3
5798,248,253,6,uncertain,set_b/task3/trace_031,3
5799,261,264,4,reject,set_b/task3/trace_031,3
5800,282,286,5,reject,set_b/task3/trace_031,3
5801,287,293,7,accept,set_b/task3/trace_031,3
5802,296,298,3,accept,set_b/task3/trace_031,3
5803,304,305,2,accept,set_b/task3/trace_031,3
5804,309,313,5,reject,set_b/task3/trace_031,3
5805,314,320,7,reject,set_b/task3/trace_031,3
5806,321,326,6,uncertain,set_b/task3/trace_031,3
5807,327,334,8,reject,set_b/task3/trace_031,3
5808,335,340,6,reject,set_b/task3/trace_031,3
5809,341,344,4,reject,set_b/task3/trace_031,3
5810,352,356,5,reject,set_b/task3/trace_031,3
5811,357,367,11,reject,set_b/task3/trace_031,3
5812,12,17,6,reject,set_b/task3/trace_032,3
5813,19,23,5,reject,set_b/task3/trace_032,3
5814,24,27,4,reject,set_b/task3/trace_032,3
5815,30,32,3,reject,set_b/task3/trace_032,3
5816,40,47,8,reject,set_b/task3/trace_032,3
5817,48,54,7,reject,set_b/task3/trace_032,3
5818,56,63,8,reject,set_b/task3/trace_032,3
5819,72,78,7,reject,set_b/task3/trace_032,3
5820,79,84,6,reject,set_b/task3/trace_032,3
5821,85,88,4,reject,set_b/task3/trace_032,3
5822,89,102,14,reject,set_b/task3/trace_032,3
5823,104,119,16,uncertain,set_b/task3/trace_032,3
5824,124,126,3,reject,set_b/task3/trace_032,3
5825,129,138,10,uncertain,set_b/task3/trace_032,3
5826,139,143,5,accept,set_b/task3/trace_032,3
5827,144,158,15,reject,set_b/task3/trace_032,3
5828,159,162,4,reject,set_b/task3/trace_032,3
5829,163,166,4,uncertain,set_b/task3/trace_032,3
5830,167,170,4,reject,set_b/task3/trace_032,3
5831,171,173,3,reject,set_b/task3/trace_032,3
5832,180,184,5,reject,set_b/task3/trace_032,3
5833,186,193,8,reject,set_b/task3/trace_032,3
5834,195,197,3,reject,set_b/task3/trace_032,3
5835,201,203,3,reject,set_b/task3/trace_032,3
5836,204,210,7,uncertain,set_b/task3/trace_032,3
5837,211,212,2,reject,set_b/task3/trace_032,3
5838,213,217,5,uncertain,set_b/task3/trace_032,3
5839,218,222,5,uncertain,set_b/task3/trace_032,3
5840,235,238,4,reject,set_b/task3/trace_032,3
5841,240,244,5,reject,set_b/task3/trace_032,3
5842,245,246,2,uncertain,set_b/task3/trace_032,3
5843,247,248,2,reject,set_b/task3/trace_032,3
5844,258,261,4,reject,set_b/task3/trace_032,3
5845,274,275,2,accept,set_b/task3/trace_032,3
5846,286,291,6,reject,set_b/task3/trace_032,3
5847,293,297,5,reject,set_b/task3/trace_032,3
